Open,High,Low,Close,Volume,MarketCap,Date
0.78703583,0.88401961,0.74360001,0.79080229,3926.55,4608696.9,"2011-04-03"
0.73792301,0.83710766,0.70287994,0.7620198,5359.6,4485205.68,"2011-04-10"
0.98072591,1.21008554,0.94028874,1.06664687,28903.97,6331002.5,"2011-04-16"
1.33104621,1.81411172,1.33104621,1.45132267,66554.74,8695563.5,"2011-04-23"
2.1483243,3.40887871,2.1483243,2.82050043,57562.8,17053521.24,"2011-04-29"
3.50772212,4.11198915,3.31249409,3.43227823,15386.82,20954316.02,"2011-05-05"
5.47509072,6.3548404,5.12978244,6.2250464,31614.41,38450710.98,"2011-05-12"
8.22491524,8.60245675,6.80754376,7.30722378,25438.6,45668869.87,"2011-05-18"
7.40153959,7.7315768,6.43938431,7.72425478,64388.9,48953043.99,"2011-05-25"
8.6829238,9.38351095,7.47886012,8.77542347,45783.82,56098430.24,"2011-05-31"
18.93026088,26.45809461,18.93026088,21.07071553,53771.31,136187935.99,"2011-06-07"
26.47853496,26.47853496,17.45587474,20.94687756,73441.09,136794107.58,"2011-06-13"
17.56385393,19.22920397,15.13023286,18.2203525,0,120396900.76,"2011-06-20"
17.13772614,19.80583449,16.3496301,17.19359963,15044.92,114696353.94,"2011-06-26"
16.51853297,16.51853297,13.14260659,15.75357991,16796.92,106034589.5,"2011-07-03"
15.4250133,16.21147811,12.28034566,15.02847128,11888.28,101838557.08,"2011-07-09"
14.08834829,14.816319,12.76055448,14.02906501,24806.94,95720661.29,"2011-07-15"
13.8488476,14.59559912,11.91691242,13.8905705,15204.32,95532745.88,"2011-07-22"
13.95170335,15.25816866,11.24414815,13.49253603,32676.15,93457737.38,"2011-07-28"
12.17711547,13.88530708,11.45144112,12.3242663,50257.97,86040940.86,"2011-08-04"
9.77741153,11.49477771,9.38343557,10.11750593,24257.3,71050438.34,"2011-08-10"
11.53320233,13.46124006,10.88840479,11.26718219,22864.02,79654752.89,"2011-08-17"
11.23728678,11.84848843,9.97048823,11.48200128,12850.1,81696448.46,"2011-08-23"
9.45018704,11.71005585,8.89804383,9.37807863,11766.49,67166502.51,"2011-08-30"
8.36284254,9.96463095,7.13757001,7.97080803,30695.96,57436247.78,"2011-09-05"
6.27853708,7.32101008,5.62559637,6.6367602,63914.41,48142228.9,"2011-09-12"
5.07406728,5.39732043,4.41157443,5.09527905,44830.37,37178340.5,"2011-09-18"
